IDPdv;Ciudad;Depto;Cadena;Canal;SubCanal;Tipologia;Regional;Formato;DiaEntregaPedidoNombre;Lat;Lon
1615585;Santiago De Cali;VALLE DEL CAUCA;Distribuidora;Dtt;Distribuidora;DISTRIBUIDORA;Pacifico;Distribuidora;;3,399039984;-76,57649994
1615586;Santiago De Cali;VALLE DEL CAUCA;Distribuidora;Dtt;Distribuidora;DISTRIBUIDORA;Pacifico;Distribuidora;;3,413597;-76,530888
1616344;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1616345;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1616346;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1616347;Cucuta;NORTE DE SANTANDER;Pastor J Cucuta;Dtt;Mayorista;MAYORISTA;Santanderes;Pastor J Cucuta;;8,112030029;-72,48860168
1616348;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1616349;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1616350;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1616351;Cartagena;BOLIVAR;Distrialidos;Dtt;Mayorista;MAYORISTA;Atlantico;Distrialidos;;10,44919968;-75,46990204
1616352;Monteria;CORDOBA;Grupo Litoral Monteria;Dtt;Mayorista;MAYORISTA;Atlantico;Grupo Litoral Monteria;;8,742702;-75,888387
1616353;Monteria;CORDOBA;Grupo Litoral Monteria;Dtt;Mayorista;MAYORISTA;Atlantico;Grupo Litoral Monteria;;8,584699631;-75,95059967
1616354;Monteria;CORDOBA;Grupo Litoral Monteria;Dtt;Mayorista;MAYORISTA;Atlantico;Grupo Litoral Monteria;;8,743388;-75,887175
1616355;Monteria;CORDOBA;Grupo Litoral Monteria;Dtt;Mayorista;MAYORISTA;Atlantico;Grupo Litoral Monteria;;9,294288;-75,386335
1616356;Armenia;QUINDIO;Mercamos;Dtt;Smi;SMI M BASIC;Eje Cafetero;Tropitiendas;;4,522122;-75,686343
1616357;Armenia;QUINDIO;Mercamos;Dtt;Smi;SMI M BASIC;Eje Cafetero;Tropitiendas;;4,519828;-75,706957
1616358;Ibague;TOLIMA;Mercacentro;Dtt;Smi;SMI M BASIC;Centro;Tropicana;;4,451920033;-75,25260162
1616359;Ibague;TOLIMA;Mercacentro;Dtt;Smi;SMI P;Centro;Tropicana;;4,451920033;-75,25260162
1616360;Ibague;TOLIMA;Surtilima;Dtt;Mayorista;MAYORISTA;Centro;Surtilima;;4,44096;-75,23349
1616361;Girardot;CUNDINAMARCA;Supermercados K;Dtt;Smi;SMI P;Centro;Surtilima;;4,338150024;-74,81140137
1616362;Ibague;TOLIMA;Popular;Dtt;Smi;SMI M BASIC;Centro;Surtilima;;4,451920033;-75,25260162
1616363;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,465778;-73,246982
1616364;Valledupar;CESAR;Mi Futuro;Dtt;Smi;SMI M BASIC;Atlantico;Pastor J Valledupar;;10,47842;-73,2783
1616365;Valledupar;CESAR;Mi Futuro;Dtt;Smi;SMI M BASIC;Atlantico;Pastor J Valledupar;;10,454452;-73,265162
1616366;Bucaramanga;SANTANDER;Pricesmart;Mt;Club;CLUB;Santanderes;Pricesmart;;7,155829906;-73,11160278
1623641;Zipaquira;CUNDINAMARCA;Tropiabastos;Dtt;Smi;SMI P;Cundi-Boyaca;Tropiabastos;;5,046189785;-74,02310181
1623642;Zipaquira;CUNDINAMARCA;Tropiabastos;Dtt;Smi;SMI P;Cundi-Boyaca;Tropiabastos;;5,046189785;-74,02310181
1623643;Bogota;BOGOTA D.C;Tropiabastos;Dtt;Smi;SMI M BASIC;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1623644;Bogota;BOGOTA D.C;Tropiabastos;Dtt;Smi;SMI M BASIC;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1623645;Bogota;BOGOTA D.C;Tropiabastos;Dtt;Smi;SMI M BASIC;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1623646;Bogota;BOGOTA D.C;Tropiabastos;Dtt;Smi;SMI P;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1623647;Bogota;BOGOTA D.C;Tropiabastos;Dtt;Smi;SMI P;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1623648;Bogota;BOGOTA D.C;Tropiabastos;Dtt;Smi;SMI P;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1623649;Santiago De Cali;VALLE DEL CAUCA;Canaveral;Dtt;Smi;SMI G PREMIUM;Pacifico;Corbeta;;3,399039984;-76,57649994
1623658;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623659;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623660;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623661;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623662;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623663;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623664;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623665;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623666;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623667;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623668;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623669;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623670;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623671;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623672;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623673;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623674;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623675;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623676;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623677;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623678;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623679;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623680;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623681;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623682;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623683;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623684;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623685;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623686;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623687;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623688;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623689;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623690;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623691;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623692;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623693;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623694;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623695;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623696;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623697;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623698;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623699;Bogota;BOGOTA D.C;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,316110134;-74,18109894
1623700;Bucaramanga;SANTANDER;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Santanderes;Exito Express;;7,155829906;-73,11160278
1623701;Carmen De Viboral;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;5,978079796;-75,2634964
1623702;Cartagena;BOLIVAR;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Atlantico;Exito Express;;10,44919968;-75,46990204
1623703;Cartagena;BOLIVAR;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Atlantico;Exito Express;;10,44919968;-75,46990204
1623704;Cartagena;BOLIVAR;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Atlantico;Exito Express;;10,44919968;-75,46990204
1623706;Cartagena;BOLIVAR;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Atlantico;Exito Express;;10,44919968;-75,46990204
1623707;Chia;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Cundi-Boyaca;Exito Express;;4,865449905;-74,03690338
1623708;Covenas;SUCRE;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Atlantico;Exito Express;;9,394450188;-75,65750122
1623709;Cucuta;NORTE DE SANTANDER;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Santanderes;Exito Express;;8,112030029;-72,48860168
1623710;Retiro;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,051469803;-75,51570129
1623712;Envigado;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,153580189;-75,54489899
1623713;Envigado;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,153580189;-75,54489899
1623714;Envigado;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,153580189;-75,54489899
1623715;Envigado;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,153580189;-75,54489899
1623716;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623717;Girardot;CUNDINAMARCA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Centro;Exito Express;;4,338150024;-74,81140137
1623718;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623719;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623720;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623722;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623723;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623724;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623725;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623726;Medellin;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;6,257589817;-75,61100006
1623728;Melgar;TOLIMA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Centro;Exito Express;;4,186049938;-74,63780212
1623729;Rionegro;ANTIOQUIA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Antioquia-Choco;Exito Express;;11,24300003;-72,95880127
1623730;Santa Marta;MAGDALENA;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Atlantico;Exito Express;;11,1218996;-73,88529968
1623732;Floridablanca;SANTANDER;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Santanderes;Exito Express;;7,079699993;-73,06800079
1623735;Villavicencio;META;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Llanos;Exito Express;;4,091670036;-73,49289703
1623736;Villavicencio;META;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Llanos;Exito Express;;4,091670036;-73,49289703
1623738;Villavicencio;META;Grupo Comercial exito;Mt;Ka;CONVENIENCE;Llanos;Exito Express;;4,091670036;-73,49289703
1642664;Cartago;VALLE DEL CAUCA;Olimpica;Mt;Ka;SUPERG PREMIUM;Pacifico;Olimpica Sao;;4,706850052;-75,91790009
1643394;Santiago De Cali;VALLE DEL CAUCA;La Montana;Dtt;Ka;SMI G PREMIUM;Pacifico;Corbeta;;3,399039984;-76,57649994
1643395;Santiago De Cali;VALLE DEL CAUCA;La Montana;Dtt;Ka;SMI G PREMIUM;Pacifico;Corbeta;;3,399039984;-76,57649994
1643396;Santiago De Cali;VALLE DEL CAUCA;La Montana;Dtt;Ka;SMI G PREMIUM;Pacifico;Corbeta;;3,399039984;-76,57649994
1643397;Santiago De Cali;VALLE DEL CAUCA;La Montana;Dtt;Ka;SMI G PREMIUM;Pacifico;Corbeta;;3,399039984;-76,57649994
1643398;Pereira;RISARALDA;La Montana;Dtt;Ka;SMI G PREMIUM;Eje Cafetero;Corbeta;;4,802222;-75,69587
1644512;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,465812;-73,247438
1644514;Bogota;BOGOTA D.C;El Diamante;Dtt;Mayorista;MAYORISTA;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1644515;Facatativa;CUNDINAMARCA;La Villetana;Dtt;Smi;SMI P;Cundi-Boyaca;Tropiabastos;;4,834050179;-74,33799744
1644516;Bogota;BOGOTA D.C;Comercial De Viveres San Andres Sas;Dtt;Mayorista;MAYORISTA;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1644517;Bogota;BOGOTA D.C;Supermercados 1a Sas;Dtt;Smi;SMI P;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1644518;Bogota;BOGOTA D.C;Surtiplas;Dtt;Mayorista;MAYORISTA;Cundi-Boyaca;Tropiabastos;;4,316110134;-74,18109894
1644519;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,46539;-73,247435
1644520;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,464975;-73,246897
1644521;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,46584;-73,247542
1644522;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,465143;-73,247752
1644523;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,465587;-73,247485
1644524;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;92,94338;-75,386353
1644526;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,46576;-73,247248
1644527;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,38230038;-73,46309662
1644528;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,465542;-73,247548
1644529;Valledupar;CESAR;Pastor J Valledupar;Dtt;Mayorista;MAYORISTA;Atlantico;Pastor J Valledupar;;10,465297;-73,247595
1644530;Barranquilla;ATLANTICO;Olimpica;Dtt;Ka;SUPERG;Atlantico;Olimpica Sto;;10,98149967;-74,82769775
1644532;Santiago De Cali;VALLE DEL CAUCA;Comfandi;Mt;Ka;SMI M PREMIUM;Pacifico;Comfandi;;3,399039984;-76,57649994
1644774;Santiago De Cali;VALLE DEL CAUCA;Canaveral;Dtt;Smi;SMI G PREMIUM;Pacifico;Corbeta;;3,399039984;-76,57649994
1656253;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,245683;-74,205518
1656254;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,246103;-74,205228
1656255;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,246012;-74,20523
1656256;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,246147;-74,20525
1656257;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,24605;-74,20699
1656258;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,244808;-74,206068
1656259;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,244597;-74,206403
1656260;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,244478;-74,206882
1656261;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,147803;-74,221192
1656262;Santa Marta;MAGDALENA;San Isidro;Dtt;Mayorista;MAYORISTA;Atlantico;San Isidro;;11,246445;-74,205097
1659314;Santiago De Cali;VALLE DEL CAUCA;La Feria;Dtt;Smi;SMI M BASIC;Pacifico;Distrimarcas;;3,520042;-76,517755
1659315;Buenaventura;VALLE DEL CAUCA;La Montana;Dtt;Ka;SMI G BASIC;Pacifico;Corbeta;;3,611490011;-77,08589935
1659316;Sincelejo;SUCRE;Surtilineas Del Caribe;Dtt;Mayorista;MAYORISTA;Atlantico;Surtilineas Del Caribe;;9,29556;-75,38591
